country,province,title,variety,points,price,description
France,France Other,L. Tramier & Fils NV Roncier Red (Vin de France),Red Blend,83,8.0,"This wine is an eclectic blend of Pinot Noir, Gamay, Mourvèdre and Grenache. The Pinot Noir's red fruits and smooth texture dominate, giving a soft wine with acidity and light tannins. Drink now."
France,Southwest France,Cave du Marmandais 2010 Richard 1er Red (Côtes du Marmandais),Red Blend,90,13.0,"The blend includes Bordeaux grapes along with the local Abouriou. Richly structured, it has the ripe black fruits to match. It shows power, although it also keeps an elegant balance between tannins and fruit. Hold until 2016."
France,Burgundy,Domaine de Suremain 2014 Les Crêts Premier Cru  (Mercurey),Pinot Noir,91,39.0,"This south-facing vineyard has produced a well-balanced wine. The tannins are gentle, enveloped by the juicy red-fruit flavor and the mineral acidity. It is ripe, full of fruit with a crisp, tight aftertaste. Drink from 2017."
France,Alsace,Charles Sparr NV Brut Rosé Pinot Noir (Alsace),Pinot Noir,88,20.0,"The strains of a certain song about summer wine just seem to pop up as you smell this fruity fizz. This is a generously fruited, berry-tastic wine whose flavors are accentuated by a generous dosage and freely foaming effervescence. This embodies the ease and joy of summer. Drink soon and enjoy."
France,Southwest France,Château Lecusse 2009 Grappes d'Or Red (Gaillac),Red Blend,85,11.0,"A classic Gaillac blend of Duras, Gamay, Merlot and Syrah, this is a bright, fruity wine, the lighter of the two wines produced at Château Lecusse. Red berries dominate, allied to crisp acidity."
France,Southwest France,Producteurs Plaimont 2006 Château de Sabazan  (Saint-Mont),Red Blend,88,25.0,"A tightly tannic wine, with a firm feeling of wood, balanced by stalky black currant fruit and a layer of acidity. It is still young, with the tannins likely to soften."
France,Burgundy,David Moreau 2011  Côte de Beaune-Villages,Pinot Noir,90,27.0,"This is a warm wine with a rounded feel, making it soft and full of red fruits. It features strawberry sweetness as well as a tighter, more tannic character. It could well age, so wait until 2016."
France,Burgundy,Domaine Chantal Lescure 2011 Les Mombies  (Chambolle-Musigny),Pinot Noir,90,,"Warm and ripe, it offers bitter cherry fruits, sweet berries and a layer of firm tannins. It's already balanced and delicious with weight and structure. At the end, it is all bright fruitiness."
France,Southwest France,Domaine des Terrisses 2015 Rouge Red (Gaillac),Red Blend,88,19.0,This is a rich blend of Duras and Braucol. It is densely textured with ripe black-plum and berry fruits and some still young tannins. The wine will age well to show ripe fruits and a generous texture. Drink from 2018.
France,Burgundy,Faiveley 2005 La Framboisière  (Mercurey),Pinot Noir,91,33.0,"The wine is named after a raspberry plantation, and that's what it tastes like. Small wild fruit, with their extra taste of ripe flesh, are in the glass along with delicious acidity. The tannins and the wood are all at the service of the fruit."
France,Burgundy,Morey-Blanc 2005 Clos du Chapitre Premier Cru  (Aloxe-Corton),Pinot Noir,91,79.0,"Rich and dense, revealing ripe fruit, touches of wood and firm flavors, and a delicious juicy interior which bursts through. It revels in this fruit, all red berries and fresh acidity. To finish, there is some toasty wood."
France,Burgundy,Benjamin Leroux 2011 Aux Thorey Premier Cru  (Nuits-St.-Georges),Pinot Noir,93,100.0,"This powerful wine features wood and the ripest fruit. It also has the solid structure of a Nuits Saint-Georges, creating a wine that is dark and impressively concentrated. It offers richness while preserving the fresh fruitiness of the vintage. Drink from 2017."
France,Burgundy,Domaine Chantal Lescure 2011 Les Bertins Premier Cru  (Pommard),Pinot Noir,93,85.0,"In this rich, dense wine, firm tannins have already been smoothed by 50% new wood. It is solid, dark and tannic, a powerful wine that is ripe now and will reveal great fruitiness as it ages. From vines close to Volnay, it has hints of the voluptuousness of that village. Drink from 2017."
France,Burgundy,Domaine Rossignol-Trapet 2011 Les Teurons Premier Cru  (Beaune),Pinot Noir,93,50.0,"This is a soft wine on the surface, but under that generosity lies a firm core that gives the promise of aging. This powerful wine comes from stony soil which explains the tannic structure while the richness comes from ripe berry fruits. Drink from 2017."
France,Burgundy,Domaine Chanson 2011 Grèves Premier Cru  (Beaune),Pinot Noir,93,,"This is a blend from ten different parcels of the Grèves vineyard. It's beautifully smooth, hiding its structure behind generous red fruits as well as a fresh, crisp texture. It's complex, warm, very perfumed and elegant. Drink from 2017."
France,Burgundy,Bouchard Père & Fils 2011 Clos de la Mousse Premier Cru  (Beaune),Pinot Noir,93,60.0,"Perfume partners with great acidity in this wine. The two work in harmony, resulting in a wine that has a soft texture, rich, jammy berry fruits and a backbone of tannins that will allow for aging. Drink from 2017."
France,Burgundy,Domaines Devillard 2009 Le Renard  (Bourgogne),Pinot Noir,84,22.0,"Structure goes with red berry fruits in this light, crisp wine. It has a tendency to a tight texture and lean tannins. Ready to drink."
France,Burgundy,Albert Bichot 2015 Aux Clous Premier Cru  (Savigny-lès-Beaune),Pinot Noir,93,,"Firm and tannic, this is a dense wine. Its weight and richness promise a good future. It is juicy, full of red-cherry flavors and with plenty of perfumed acidity. The wine will be ready to drink from 2023."
France,Burgundy,Bouchard Aîné et Fils 2015 Clos du Roi Premier Cru  (Beaune),Pinot Noir,93,80.0,"Red-berry fruits dominate this already delicious wine. Allied with the acidity and the toasty wood aging, it is balanced while, of course, still young. It has potential, rich with tannins and with fine fruits. The wine is structured, needing time. Drink from 2025."
France,Burgundy,Domaines Devillard 2015 Château de Chamirey Champs Martin Premier Cru  (Mercurey),Pinot Noir,93,50.0,"Big, bold and rounded, this is a rich wine from a single vineyard. Red-plum fruits go with a plush texture that masks the firm tannins and dry core. The acidity and structure both promise long-term aging. The wine is still young, needing time. Drink this from 2022."
France,Burgundy,Maison Champy 2015 Les Vergelesses Premier Cru  (Savigny-lès-Beaune),Pinot Noir,93,53.0,"Structured, ripe and with great fruit, this is a bold warm wine. It has plenty of rich berry fruits, ripe tannins and layers of spice and toast. With its concentration, this is going to be a rich wine. Drink from 2022."
France,Burgundy,Louis Latour 2012  Rully,Pinot Noir,85,40.0,"This is tight, with acidity that cuts through the red fruits and perfumed raspberry flavors. It is light and bright, with minimal tannin and just a hint of structure."
France,Burgundy,Manuel Olivier 2007 Les Damaudes  (Vosne-Romanée),Pinot Noir,90,60.0,"A big wine, with structure and fruit. The mild tannins are a counterpoint to the harmonious red berries, acidity and dense texture. Boasts a delicious, sensuous finale. For medium-term aging."
France,Burgundy,Roux Père et Fils 2006 Les Grands Epenots Premier Cru  (Pommard),Pinot Noir,90,,"Firm and tannic, a wine that, at this stage, is putting structure before fruit. That will change over 4–5 years as the dry tannins soften into the ripe plum and cranberry juice fruits underneath. While not weighty, this is a delicious, well-crafted wine."
France,Burgundy,Albert Bichot 2007 Domaine du Pavillon Clos des Maréchaudes  (Corton),Pinot Noir,90,,"There is good weight here. Its richness and fruits offer light red plum textures, a dry tannic character as well as some good power. Complexity and sweetness both promote a concentrated wine."
France,Burgundy,Domaine Jessiaume 2007 Brouillards Premier Cru  (Volnay),Pinot Noir,90,,"Does the vineyard name mean “foggy” as its etymology suggests? The wine certainly has a cool character for normally generous Volnay. But it is finely structured, the delicate tannins offering a balance to the more forward black fruits. There is a fine fresh, dry aftertaste."
France,Burgundy,David Moreau 2010 Clos Rousseau Premier Cru  (Santenay),Pinot Noir,91,40.0,"This wine is perfumed, with delicious notes of plum and spice that are balanced by light tannins and fine, elegant acids. A touch of mineral marks the finish."
France,Burgundy,Domaine Bruno Clair 2010 Les Longeroies  (Marsannay),Pinot Noir,91,,"Rich, elegant and classic, this wine is made from fruit sourced from old vines—some as much as 70 years old. It has a tannic structure, but the dominant elements are the dense red- and black-plum flavors, which are supported by the wine's acids. Age it for 5–6 years."
France,Burgundy,Domaine Faiveley 2010 Clos de L'Ecu Premier Cru  (Beaune),Pinot Noir,91,70.0,"This is a structured, fruity wine that has ripe strawberry and red plum flavors. Its tannins are condensed at the core, and the finish is marked by refreshing acidity. The vineyard is wholly owned by Faiveley."
France,Burgundy,Jaffelin 2009  Gevrey-Chambertin,Pinot Noir,90,50.0,"Showing the structure of Gevrey-Chambertin and the ripe fruit of the 2009 vintage, this bottling is immediately opulent and seductive. With its red plum flavor and balanced tannins and acids, this is a solid wine to drink now."
France,Burgundy,Albert Bichot 2010 Domaine du Clos Frantin  (Vosne-Romanée),Pinot Noir,90,,"This wine has equal amounts of ripe berry fruit and structure. There is a smoky character, wood and spice notes, balanced acidity and a leather-like touch to the texture. It is slowly developing, and it has the potential to be rich. Age this for 6–8 years."
France,Burgundy,Louis Jadot 2014 Le Chapitre  (Bourgogne),Pinot Noir,87,38.0,"From vineyards owned by the Gagey family, this wine is ripe, easy to drink and full of fruit. Its strawberry and red cherry flavors are lifted by acidity and grounded in balancing tannins. It is made to be drunk young and will be ready from late 2017."
France,Burgundy,Nuiton-Beaunoy 2015  Beaune,Pinot Noir,87,32.0,"This is a smooth wine with gentle tannins and red berry fruit. It has juicy acidity and a slight toastiness from oak. With spice and acidity, it will be an attractive wine to drink from 2018."
France,Loire Valley,Roger et Didier Raimbault 2015  Sancerre,Pinot Noir,90,35.0,"Maturing well, this ripe red-berry flavored wine is soft and rounded. It has just a hint of tannins and wood along with generous ripe fruitiness. The wine is full bodied, likely to be ready to drink from 2018."
France,Alsace,Domaine Marcel Deiss 2014 Burlenberg Red (Alsace),Red Blend,93,36.0,"A slightly brooding nose suggests brambly fruit as well as freshness. The palate crunches with red and black cherry, imbued with a kind of boyish impish joy. This is disarmingly rustic, but also very, very unusual and utterly moreish in its singular and honest simplicity. Drying tannins coat the mouth while juicy tart freshness makes you want to take another sip. This is all about stormy, romantic wilderness. Beware, this might just steal your heart."
France,Burgundy,Louis Chevallier 2014 Les Vaucrains Premier Cru  (Nuits-St.-Georges),Pinot Noir,89,79.0,"Very young, this firm, structured wine has dense tannins and a dry core. All of this will open up to bring in the red fruits waiting behind this formidable facade. It needs to age, so drink from 2019."
France,Burgundy,Au Pied du Mont Chauve 2013 Le Charmois Premier Cru  (Saint-Aubin),Pinot Noir,89,40.0,"This wine is still young, tight and on the crisp acid side. That doesn't mean it won't soften and fill out, although it will probably stay ultrafresh and packed with red-currant flavors for some time. Wait to drink until 2018."
