country,province,title,variety,points,price,description
Italy,Central Italy,Goretti 2003 L'Arringatore Red (Colli Perugini),Red Blend,91,37.0,"L'Arringatore is a 60-30-10 blend of Sangiovese, Merlot and Ciliegiolo that boasts a clean modern approach and expert fruit extraction. The nose is sweet-smelling with cherry, almond, blueberry, chocolate and spice and the wine offers a pleasantly approachable intensity of aromas. It's big and brooding in the mouth with plush tannins and noticeable oak-driven flavors on its beautiful, long-lasting finish."
Italy,Tuscany,Cennatoio 2003 Arcibaldo Red (Toscana),Red Blend,91,65.0,"This is a very pretty blend of Sangiovese and Cabernet with well-defined notes of black cherry, leather, tobacco, chocolate, bramble and maple syrup. Recognizable oak renderings establish a refined and sophisticated feel and offer background notes of toasted nut and spice. The wine delivers fresh berry flavors, tight tannins and cool freshness on the finish. Drink after 2010."
Italy,Veneto,Bertani 2004 Villa Novare Albion Cabernet Sauvignon (Veneto),Cabernet Sauvignon,88,50.0,"Here's a Cabernet Sauvignon from northern Italy that shows some budding tertiary aromas of polished stone and black licorice now six years after the harvest. You'll also get black fruit, tar and simple, polished tannins on the close."
Italy,Tuscany,Carpineto 2011 Riserva  (Chianti Classico),Red Blend,88,26.0,"Mature plum, scorched earth, grilled sage and a whiff of oak-driven spice aromas lead the nose. The soft, easygoing palate offers juicy black cherry, vanilla, clove and a hint of game alongside rounded tannins."
Italy,Tuscany,Castello di Ama 2013  Chianti Classico,Red Blend,88,23.0,"Wild berry, moist soil and a hint of menthol lead the way. The silky, easy-drinking palate shows polish and charm, offering juicy wild cherry, white pepper and a hint of anise alongside sleek tannins and bright acidity."
Italy,Tuscany,La Ciarliana 2013  Vino Nobile di Montepulciano,Red Blend,90,26.0,"Truffle, new leather and plum are some of the aromas you'll find in this taut red. The palate delivers Morello cherry, crushed raspberry, star anise and earthy game flavors, set against bright acidity and tightly wound tannins. Drink 2018–2023."
Italy,Tuscany,Michele Satta 2014 Rosso  (Bolgheri),Red Blend,90,35.0,"This blend of 30% Cabernet Sauvignon, 30% Sangiovese, 20% Merlot, 10% Syrah and 10% Teroldego opens with violet, cinnamon and Mediterranean herb aromas. The soft, succulent palate delivers raspberry, red cherry and cinnamon flavors, with supple tannins and fresh acidity. Enjoy through 2018."
Italy,Tuscany,Renieri 2013 Re di Renieri Red (Toscana),Red Blend,90,45.0,"This blend of 60% Merlot, 20% Cabernet Sauvignon, 15% Cabernet Franc and 5% Petit Verdot boasts black currant and cedar aromas. The savory palate delivers black cherry, cassis, tobacco and white pepper notes, set against firm tannins. Drink now–2021."
Italy,Tuscany,Ferrari Iris & Figli 2008  Bolgheri,Red Blend,89,,"This massive blend of Merlot, Cabernet Sauvignon and Petit Verdot is packed tight with cinnamon, clove and Christmas spice lavished over a solid core of blackberry and plum. The wine shows a ripe, jammy finish with a long, fruity fade."
Italy,Tuscany,Fattoria La Striscia 2015 Bernardino  (Chianti),Red Blend,87,,"This blend of 90% Sangiovese, 5% Canaiolo and 5% Malvasia Nera offers ripe black plum and black tea scents. The firm palate displays black currant and clove flavor, supported by clenching tannins. Drink through 2019."
Italy,Tuscany,Artimino 2015  Barco Reale di Carmignano,Red Blend,87,20.0,"This Sangiovese-dominant blend opens with red cherry and dried tobacco leaf aromas. A hint of clove accents the palate, which is full of red plum fruit and smooth but rather fleeting tannins that give it an easygoing framework. Drink soon."
Italy,Tuscany,Renieri 2013 Invetro Red (Toscana),Red Blend,87,19.0,"Made of 50% Sangiovese, 25% Cabernet Sauvignon and 25% Merlot, this opens with delicate black-skinned fruit and tilled earth aromas. The straightforward palate delivers ripe black plum and exotic spice flavors, smoothed out by ripe tannins. Enjoy soon."
Italy,Tuscany,Sensi 2013 Dal Campo Riserva  (Chianti),Red Blend,87,21.0,"Made of 80% Sangiovese and 20% Canaiolo, this recalls cassis and cooking spice on the nose. The palate delivers ripe red plum laced with vanilla, softly framed by tannins. Drink now–2019."
Italy,Tuscany,Uggiano 2012 Riserva  (Chianti),Red Blend,87,21.0,"A blend of 90% Sangiovese and 10% Canaiolo, this opens with delicate ripe black plum and Mediterranean herb aromas. It's firm and straightforward on the palate, delivering black cherry and black tea flavors. Drink through 2019."
Italy,Tuscany,Vecchia Cantina di Montepulciano 2014  Rosso di Montepulciano,Red Blend,87,14.0,"Truffle, blue flower and eucalyptus aromas take center stage in this straightforward red. The racy palate offers tart sour cherry, orange zest and licorice notes, framed by firm tannins and zesty acidity."
Italy,Veneto,Tommasi 2010 Crearo della Conca d'Oro Red (Veronese),Red Blend,90,27.0,"This is a blend of Corvina, Oseleta and Cabernet Franc that shows some of the intensity of an Amarone, but with more defined tannic structure on the finish. The bouquet offers blackberry and dark spice."
Italy,Central Italy,Perticaia 2009  Montefalco Rosso,Red Blend,89,25.0,"You can recognize the Sagrantino grape instantly, even when it is present in small quantities. This Montefalco Rosso is comprised of 70% Sangiovese, 15% Sagrantino and 15% Colorino and shows a dark color with rich berry and spice aromas. The fresh acidity would pair with pasta with cheese or cream."
Italy,Tuscany,Villa Pillo 2006 Cingalino Red (Toscana),Red Blend,87,11.0,"Villa Pillo is an expert at producing value wines and this Cabernet Franc-Merlot is no exception. The wine boasts measured renderings of blueberry, coffee, almond and chocolate."
Italy,Tuscany,Jacopo Biondi-Santi 2005 Braccale  (Maremma),Red Blend,87,18.0,"Braccale is a drinkable, food-friendly wine. That's because this wine's naturally tempered elegance means it won't overpower what you eat. It delivers aromas of sweet red fruit, toasted nuts and has a crisp, spice-driven finish."
Italy,Tuscany,Rocca di Frassinello 2005 Le Sughere di Frassinello  (Maremma),Red Blend,87,25.0,"Le Sughere is a well-composed wine, except for a hint of Band-Aid that blows off relatively quickly to enhance natural aromas of red fruit, root beer and toast. It offers sweet herb flavors and fresh mint on the close."
Italy,Italy Other,Farnese 2009 Edizione Cinque Autoctoni Red (Italy),Red Blend,90,44.0,"A symbolic expression of Italian winemaking, this blend of five grapes (Montepulciano, Primitivo, Sangiovese, Negroamaro and Malvasia) crosses regional borders and delivers various local wine traditions in a single bottle. The wine is bold, rich and very masculine with huge vanilla oak spice, black cherry and chocolate."
Italy,Central Italy,Castello di Corbara 2004 Red Blend Red (Lago di Corbara),Red Blend,87,17.0,"Sangiovese (50%) is blended with equal parts Merlot and Cabernet to produce a simple red wine with thin berry fruit aromas, forest berry, floral nuances and some sharp points of bright acidity. Elegance and harmony are the objective and the wine reaches it nicely. It's also an easy wine with good length that would pair easily with all Mediterranean foods."
Italy,Central Italy,Madonna Alta 2004  Montefalco Rosso,Red Blend,87,25.0,"This is an easy wine to drink with a soft, generous personality and interesting aromas of red berry fruit backed by dusty minerals and spice. It would pair well with pasta, pork and veal thanks to its no-fuss approach and natural succulence."
Italy,Southern Italy,Nugnes 2011 Caleno Riserva Red (Falerno del Massico),Red Blend,88,,"Made with native grapes Aglianico and Piedirosso, this offers aromas of fig, mature plum, vanilla and scorched earth. The ripe, round palate shows dried black cherry, chopped herb, cocoa and a minty note while firm, fine-grained tannins provide support."
Italy,Sicily & Sardinia,Duca di Salaparuta 2012 Triskelè Red (Terre Siciliane),Red Blend,89,40.0,"A fifty-fifty blend of Nero d'Avola and Merlot, this polished wine opens with scents of ripe plum, blackcurrant and exotic spice. The round, creamy palate offers juicy blackberry, wild cherry, white pepper and licorice accompanied by silky, smooth tannins."
Italy,Sicily & Sardinia,Baglio del Cristo di Campobello 2014 C'D'C' Red (Terre Siciliane),Red Blend,89,18.0,"Aromas of black currant, fig, dark spice and tobacco unfold on this blend of Nero d'Avola, Merlot, Cabernet Sauvignon and Syrah. The round, chewy palate offers a core of ripe black cherry while ground pepper and cloves provide the backdrop. Soft tannins provide a loose knit framework. Drink soon."
Italy,Tuscany,Carpineto 2004 Sant'Ercolano  (Vino Nobile di Montepulciano),Red Blend,91,70.0,"This savory wine has earthy aromas of truffle, forest floor and woodland berries. The dense palate offers concentrated plum and raspberry flavors laced with accents of chocolate and pipe tobacco. This has a mature palate with tertiary sensations and depth. Drink now–2019."
Italy,Tuscany,Castello di Gabbiano 2010 Alleanza Red (Toscana),Red Blend,91,35.0,"This delicious Merlot and Cabernet Sauvignon blend offers an alluring fragrance of blackberry, red currant and thyme punctuated by tarry, leather aromas. The palate shows ample plum flavor layered with chocolate and cinnamon accents, as well as round, polished tannins."
Italy,Southern Italy,Palamà 2012 Arcangelo Red (Salice Salentino),Red Blend,88,15.0,"A blend of 80% Negroamaro and 20% Malvasia Nera, this straightforward, savory wine leads with aromas of spicy plum, black cherry and freshly ground pepper that carry over to the palate. Fresh acidity and polished tannins balance the juicy fruit flavors."
Italy,Southern Italy,Tenute Mater Domini 2009 Casili Riserva Red (Salice Salentino),Red Blend,88,24.0,"Aromas of mature black plum, tilled earth, smoke and cake spice lead the nose on this robust wine. The palate delivers ripe blackberry, black cherry, licorice and peppercorn alongside hearty tannins."
Italy,Southern Italy,Tenute Rubino 2012 Marmorelle Red (Salento),Red Blend,88,13.0,"Firm and fresh, this blend of 80% Negroamaro and 20% Malvasia Nera opens with aromas of ripe plum, nutmeg, blackberry and cocoa. The straightforward palate doles out juicy blackberry, crushed blueberry and clove alongside hearty but well-integrated tannins."
Italy,Southern Italy,Torrevento 2012 Bolonero Red (Castel del Monte),Red Blend,88,15.0,"Aromas of smoke, underbrush, espresso and grilled herb lead the nose on this blend of Nero di Troia and Aglianico. The palate offers dried black cherry, anisette, coffee and toast alongside chewy tannins."
Italy,Southern Italy,Cefalicchio 2011 Red (Puglia),Red Blend,87,42.0,"Touches of ripe cherry and strawberry emerge at the front of the bouquet, followed by notes of cola and rum cake. The blend consists of Nero di Troia and Morellone, and the fruit is harvested according to biodynamic principles. Tight tannins appear on the finish."
Italy,Southern Italy,Pirro Varone 2008 Le Vigne Rare Red (Salento),Red Blend,87,21.0,"Made using organically farmed fruit, this blend of rare indigenous grapes from Puglia opens with a dusty mineral shading, plus notes of ripe blackberry, prune and cigar box. It is sweet and chewy on the finish."
Italy,Central Italy,Monte Schiavo 2010 Sassaiolo  (Rosso Piceno),Red Blend,86,15.0,"This 50-50 blend of Montepulciano and Sangiovese opens with earthy aromas of tilled soil and blue flower, accented by ripe red berries. The palate is one dimensional with juicy black cherry, raspberry and a hint of cinnamon-spice. Simple, but well made and very accessible. Drink soon. Siena Imports, L'Amore di Vino."
Italy,Central Italy,Montecappone 2012  Rosso Piceno,Red Blend,86,14.0,"This blend of 70% Montepulciano and 30% Sangiovese opens with earthy aromas of tilled soil, underbrush and ripe black fruit. Ripe black cherry and raspberry flavors are layered with chocolate and espresso, alongside rough, drying tannins."
Italy,Sicily & Sardinia,Tenuta delle Terre Nere 2006 Calderara Sottana  (Etna),Red Blend,91,52.0,"Pretty, floral and sweet aromas of blue flower and forest floor are doled out in a very controlled and feminine manner. The wine is elegant and refined and shares many of the same characteristics that you would find in a top-rated Pinot Noir."
Italy,Northeastern Italy,Tenuta San Leonardo 2003 San Leonardo Red (Vigneti delle Dolomiti),Red Blend,91,64.0,"This was a hot vintage, but this beautifully elegant blend of Cabernet Sauvignon, Cabernet Franc and Merlot boasts enormous purity of fruit and deep layers of penetration and intensity. It is a more fruit-forward version of the wine, but it does offer drying minerals and bright fruit flavors with tight tannins to keep it balanced."
Italy,Sicily & Sardinia,Donnafugata 2009 Tancredi Red (Sicilia),Red Blend,89,45.0,"This red blend opens with aromas of mature black plums, vanilla, oak, underbrush and toast. The palate offers dried black cherry, prune, black pepper and espresso, alongside drying wood tannins."
